,time,open,high,low,close,volume,ticker
278,2/15/2017,13730,13810,13730,13740,5339,TV2
279,2/16/2017,13740,13810,13740,13810,1215,TV2
280,2/17/2017,13810,14230,13740,14080,11228,TV2
281,2/20/2017,14220,14570,14220,14570,8826,TV2
282,2/21/2017,14570,14640,14570,14640,4511,TV2
283,2/22/2017,14440,14440,14120,14150,4637,TV2
284,2/23/2017,14540,14540,14090,14090,400,TV2
285,2/24/2017,14080,14090,14060,14080,1920,TV2
286,2/27/2017,13890,13920,13890,13900,320,TV2
287,2/28/2017,14150,14150,14060,14060,5303,TV2
288,3/1/2017,14080,14080,13990,13990,4640,TV2
289,3/2/2017,13990,14120,13990,14120,1720,TV2
290,3/3/2017,14190,14190,13990,14150,7550,TV2
291,3/6/2017,14060,14060,13810,13950,9420,TV2
292,3/7/2017,13950,14150,13880,13880,6755,TV2
293,3/8/2017,14120,14120,13880,13880,1765,TV2
294,3/9/2017,13880,13990,13810,13990,4158,TV2
295,3/10/2017,13740,13920,13740,13920,4009,TV2
296,3/13/2017,13740,13880,13740,13810,5905,TV2
297,3/14/2017,13740,13840,13740,13810,2410,TV2
298,3/15/2017,13810,13840,13770,13780,3705,TV2
299,3/16/2017,13810,13840,13780,13810,4200,TV2
300,3/17/2017,13740,13920,13740,13880,2330,TV2
301,3/20/2017,13810,13890,13740,13880,4960,TV2
302,3/21/2017,13880,13880,13810,13880,7005,TV2
303,3/22/2017,13880,13880,13840,13840,5551,TV2
304,3/23/2017,13810,13850,13810,13840,4100,TV2
305,3/24/2017,13810,14230,13810,14230,6905,TV2
306,3/27/2017,14230,14710,14230,14570,9305,TV2
307,3/28/2017,14510,14770,14510,14770,3395,TV2
308,3/29/2017,14440,14920,14440,14920,12509,TV2
309,3/30/2017,14920,15960,14920,15410,10703,TV2
310,3/31/2017,15550,15820,15280,15480,10937,TV2
311,4/3/2017,15260,15570,15260,15330,11281,TV2
312,4/4/2017,15330,15640,15330,15610,13670,TV2
313,4/5/2017,15610,15610,15480,15480,9261,TV2
