,time,open,high,low,close,volume,ticker
370,6/28/2017,45120,46180,45000,46180,130524,VCS
371,6/29/2017,46180,48050,46180,47780,159814,VCS
372,6/30/2017,48570,49380,47860,49220,186730,VCS
373,7/3/2017,50790,52220,49710,49710,134675,VCS
374,7/4/2017,49070,49710,48360,48640,86583,VCS
375,7/5/2017,48740,49360,47780,49360,56736,VCS
376,7/6/2017,49360,50750,49180,50470,75386,VCS
377,7/7/2017,50500,51750,50430,50790,83335,VCS
378,7/10/2017,48130,50790,48130,49930,59423,VCS
379,7/11/2017,49890,50470,49530,50470,40658,VCS
380,7/12/2017,50390,51120,50360,51080,36545,VCS
381,7/13/2017,51080,51730,50970,51730,53343,VCS
382,7/14/2017,51750,53650,51490,52920,71758,VCS
383,7/17/2017,52220,52720,51320,52220,58107,VCS
384,7/18/2017,52030,52260,51490,51860,89524,VCS
385,7/19/2017,55790,57050,52920,54650,245465,VCS
386,7/20/2017,54720,55650,53650,55150,159887,VCS
387,7/21/2017,55580,55620,54360,54580,85007,VCS
388,7/24/2017,53650,54650,53650,53830,76010,VCS
389,7/25/2017,53700,54290,53460,54030,45150,VCS
390,7/26/2017,54680,56510,54680,56510,154202,VCS
391,7/27/2017,56510,59730,56150,59650,196990,VCS
392,7/28/2017,59650,62060,59650,59870,100290,VCS
393,7/31/2017,59870,61160,59870,60800,67704,VCS
394,8/1/2017,61160,62160,60970,61160,63085,VCS
395,8/2/2017,60430,62550,60090,62230,93955,VCS
396,8/3/2017,62770,66170,62400,66170,111635,VCS
397,8/4/2017,66170,67940,64910,67200,106847,VCS
398,8/7/2017,67240,67240,63660,63660,126753,VCS
399,8/8/2017,63480,65090,61520,64310,128586,VCS
400,8/9/2017,64310,64670,60800,64670,126497,VCS
401,8/10/2017,64560,66140,64379,65590,58695,VCS
402,8/11/2017,65770,66990,64730,66270,70861,VCS
403,8/14/2017,66520,67240,66170,66340,56873,VCS
404,8/15/2017,65450,66340,64340,64379,76857,VCS
405,8/16/2017,64030,65450,62600,65450,206067,VCS
406,8/17/2017,65450,66520,64379,64379,98688,VCS
407,8/18/2017,63660,64730,63300,64379,109711,VCS
408,8/21/2017,64200,64629,63660,63700,77767,VCS
409,8/22/2017,63740,64340,62600,63300,145192,VCS
410,8/23/2017,63300,63300,61950,62770,88666,VCS
411,8/24/2017,62600,63480,62310,63460,72048,VCS
412,8/25/2017,63300,63520,62600,62880,59185,VCS
413,8/28/2017,62370,62880,62230,62640,42451,VCS
414,8/29/2017,62660,64700,62480,64340,81244,VCS
415,8/30/2017,64340,64910,64239,64379,63562,VCS
416,8/31/2017,64340,64910,63660,63830,35213,VCS
417,9/1/2017,63830,64340,63830,64030,9481,VCS
418,9/5/2017,64030,64560,64030,64120,52760,VCS
419,9/6/2017,64060,69370,64060,69370,240943,VCS
420,9/7/2017,69370,71340,69370,69950,53172,VCS
421,9/8/2017,70890,70890,69030,70390,56553,VCS
422,9/11/2017,70390,71950,69370,71340,121536,VCS
423,9/12/2017,71340,73320,71170,73320,81314,VCS
424,9/13/2017,73320,74930,72960,73680,65771,VCS
425,9/14/2017,73680,74570,71540,71540,162211,VCS
426,9/15/2017,71540,73320,71170,73320,68196,VCS
427,9/18/2017,73320,74390,71540,74030,62827,VCS
428,9/19/2017,73320,75180,73320,73320,92513,VCS
429,9/20/2017,73320,73680,72420,73100,131865,VCS
430,9/21/2017,74000,74030,72600,73240,61579,VCS
431,9/22/2017,72960,73860,72250,72360,134191,VCS
432,9/25/2017,72360,72930,71820,72680,42935,VCS
433,9/26/2017,72680,73540,72400,72960,52192,VCS
434,9/27/2017,65670,72960,65670,72570,94460,VCS
435,9/28/2017,72770,73640,72570,72900,44594,VCS
436,9/29/2017,72900,72900,72460,72820,62968,VCS
437,10/2/2017,72820,72820,72420,72770,48045,VCS
438,10/3/2017,72770,77220,72250,72250,541152,VCS
439,10/4/2017,72250,73680,71890,72930,107935,VCS
440,10/5/2017,73320,73320,72860,72930,13281,VCS
441,10/6/2017,72420,72600,69740,71610,210122,VCS
442,10/9/2017,71540,71610,69820,70490,73296,VCS
443,10/10/2017,70390,72600,69890,71540,75300,VCS
444,10/11/2017,71540,73060,71540,72710,103733,VCS
445,10/12/2017,72710,73500,72710,72960,59464,VCS
446,10/13/2017,72960,74640,72960,73540,78201,VCS
447,10/16/2017,73860,73960,72770,72770,40940,VCS
448,10/17/2017,72900,73280,72770,73240,27437,VCS
449,10/18/2017,73960,75110,73320,73640,118447,VCS
450,10/19/2017,73680,74670,73500,73680,42734,VCS
451,10/20/2017,73680,73680,72680,72680,46239,VCS
452,10/23/2017,72680,72770,71140,71340,154948,VCS
453,10/24/2017,71170,72250,71000,71850,41335,VCS
454,10/25/2017,72070,72710,71540,72600,53547,VCS
455,10/26/2017,72600,72900,71250,71670,55615,VCS
456,10/27/2017,72250,73100,71750,73100,67984,VCS
457,10/30/2017,72960,77250,72820,76820,435905,VCS
458,10/31/2017,76890,78510,75900,77570,103943,VCS
459,11/1/2017,78510,78610,77250,77330,33034,VCS
460,11/2/2017,77250,78150,75460,75820,135535,VCS
461,11/3/2017,75820,76860,75290,76860,59142,VCS
462,11/6/2017,75820,80110,75820,80110,241359,VCS
463,11/7/2017,80110,80830,79390,80280,67082,VCS
464,11/8/2017,80110,81720,79580,81510,88935,VCS
465,11/9/2017,81760,81760,80480,81190,45627,VCS
466,11/10/2017,80830,81370,79760,80510,61175,VCS
467,11/13/2017,80480,83620,80480,83330,102072,VCS
468,11/14/2017,83330,84230,82620,82690,66939,VCS
469,11/15/2017,82690,83330,82260,82620,69645,VCS
470,11/16/2017,82620,84050,82620,83190,63012,VCS
471,11/17/2017,83190,83550,80830,80830,191230,VCS
472,11/20/2017,80830,81190,79760,79830,97871,VCS
473,11/21/2017,79580,80830,73320,80480,189888,VCS
474,11/22/2017,80480,80650,79760,80410,40710,VCS
475,11/23/2017,80110,81900,79760,81190,49855,VCS
476,11/24/2017,81190,81900,80830,81190,27900,VCS
477,11/27/2017,81190,83090,81010,82900,66304,VCS
478,11/28/2017,82690,84760,82440,84050,80450,VCS
479,11/29/2017,84400,84400,83190,83690,36202,VCS
480,11/30/2017,83330,84400,82980,82980,51381,VCS
