,time,open,high,low,close,volume,ticker
364,6/20/2017,31740,31740,31079,31079,475170,VIC
365,6/21/2017,31079,31446,30822,31446,556290,VIC
366,6/22/2017,31336,31373,30932,30932,291210,VIC
367,6/23/2017,30712,30932,30712,30895,452090,VIC
368,6/26/2017,30895,31557,30895,31446,579860,VIC
369,6/27/2017,31446,31446,31226,31299,217480,VIC
370,6/28/2017,31299,31299,31042,31189,240730,VIC
371,6/29/2017,31446,31446,31079,31116,171730,VIC
372,6/30/2017,31299,31373,31042,31373,452240,VIC
373,7/3/2017,31299,31373,31006,31079,537620,VIC
374,7/4/2017,31006,31079,30491,30859,938440,VIC
375,7/5/2017,31153,31153,30601,30859,493510,VIC
376,7/6/2017,31153,31226,30859,31153,324260,VIC
377,7/7/2017,31336,31373,30859,30859,238900,VIC
378,7/10/2017,31079,31079,30124,30197,555810,VIC
379,7/11/2017,30197,30932,30197,30932,436010,VIC
380,7/12/2017,31189,31299,30859,31299,459760,VIC
381,7/13/2017,31299,31299,30785,31299,552600,VIC
382,7/14/2017,31299,31299,31006,31299,355150,VIC
383,7/17/2017,31226,31226,30712,31153,489240,VIC
384,7/18/2017,30491,31079,30491,31079,146220,VIC
385,7/19/2017,31226,31226,30822,30859,300130,VIC
386,7/20/2017,30859,31153,30712,31153,259280,VIC
387,7/21/2017,30932,31189,30601,31189,563380,VIC
388,7/24/2017,31189,31189,30785,31006,222770,VIC
389,7/25/2017,30712,30932,30712,30859,193720,VIC
390,7/26/2017,30859,31299,30712,31299,508260,VIC
391,7/27/2017,30932,31299,30932,31079,254710,VIC
392,7/28/2017,31079,31520,30859,31520,431700,VIC
393,7/31/2017,32034,32695,31961,32695,1244560,VIC
394,8/1/2017,32695,32695,32328,32622,404610,VIC
395,8/2/2017,32255,32695,32255,32622,388850,VIC
396,8/3/2017,32475,32916,32328,32622,481890,VIC
397,8/4/2017,32769,32989,32622,32732,436280,VIC
398,8/7/2017,32732,32769,32549,32695,342670,VIC
399,8/8/2017,32695,32989,32695,32989,655500,VIC
400,8/9/2017,32695,33063,31961,31961,631740,VIC
401,8/10/2017,31961,32181,31593,31740,178660,VIC
402,8/11/2017,31740,32108,31520,31961,125330,VIC
403,8/14/2017,31961,31997,31740,31961,227890,VIC
404,8/15/2017,31887,31961,31226,31299,508250,VIC
405,8/16/2017,31226,31483,31153,31446,259540,VIC
406,8/17/2017,31593,31593,31153,31410,334020,VIC
407,8/18/2017,31410,31667,31153,31410,523350,VIC
408,8/21/2017,31079,31520,31079,31520,297760,VIC
409,8/22/2017,31299,31593,31299,31446,219070,VIC
410,8/23/2017,31777,31814,31446,31814,141920,VIC
411,8/24/2017,31961,32291,31814,31997,391490,VIC
412,8/25/2017,31997,32879,31997,32732,625340,VIC
413,8/28/2017,32732,33430,32402,33430,815250,VIC
414,8/29/2017,33357,33945,33026,33834,1051820,VIC
415,8/30/2017,33871,36149,33834,36149,1588730,VIC
416,8/31/2017,36002,37177,35634,36002,1464890,VIC
417,9/1/2017,35781,36663,35781,36296,613910,VIC
418,9/5/2017,36663,36957,36443,36883,1083940,VIC
419,9/6/2017,36883,36883,36002,36737,977140,VIC
420,9/7/2017,36737,36737,36296,36700,468460,VIC
421,9/8/2017,36737,37692,36259,37177,1674650,VIC
422,9/11/2017,37030,37030,36222,36222,678430,VIC
423,9/12/2017,35708,36222,35708,36222,1762650,VIC
424,9/13/2017,36222,36259,35267,35341,983030,VIC
425,9/14/2017,34936,36737,34936,36112,1038060,VIC
426,9/15/2017,35414,36369,35414,35928,3535620,VIC
427,9/18/2017,35928,36296,35855,36002,309400,VIC
428,9/19/2017,36002,36222,35892,36075,677170,VIC
429,9/20/2017,36075,36112,35781,36002,587010,VIC
430,9/21/2017,36002,36075,35304,36075,642630,VIC
431,9/22/2017,36149,36516,35487,36075,635450,VIC
432,9/25/2017,36002,36222,35855,36002,991050,VIC
433,9/26/2017,36002,36700,35855,36296,1097210,VIC
434,9/27/2017,36590,37839,36590,37545,1612010,VIC
435,9/28/2017,37765,38059,37324,37324,802280,VIC
436,9/29/2017,37104,37618,37104,37618,771460,VIC
437,10/2/2017,37618,37692,37398,37471,719100,VIC
438,10/3/2017,37545,38573,37545,37545,2940110,VIC
439,10/4/2017,37765,38206,37618,38206,1930800,VIC
440,10/5/2017,38280,39088,38206,38720,1639860,VIC
441,10/6/2017,38720,38867,38426,38647,1246450,VIC
442,10/9/2017,38500,38500,37692,38206,655850,VIC
443,10/10/2017,37839,38353,37251,38353,1812200,VIC
444,10/11/2017,38353,40337,38353,40337,1820720,VIC
445,10/12/2017,40337,40998,39602,40410,955520,VIC
446,10/13/2017,40043,41145,39969,41145,1163690,VIC
447,10/16/2017,41145,41292,40116,40116,1164490,VIC
448,10/17/2017,40263,40998,40043,40631,611740,VIC
449,10/18/2017,40631,40925,40337,40337,645210,VIC
450,10/19/2017,40337,40557,40043,40410,652270,VIC
451,10/20/2017,40410,40998,40116,40631,1699930,VIC
452,10/23/2017,40704,40851,40410,40704,1042390,VIC
453,10/24/2017,40778,40998,40190,40778,1015940,VIC
454,10/25/2017,40778,40851,40410,40631,639470,VIC
455,10/26/2017,40631,40704,38941,40631,1424800,VIC
456,10/27/2017,40998,42174,40557,41880,1881040,VIC
457,10/30/2017,42174,42982,41953,42614,1520110,VIC
458,10/31/2017,42835,43202,42394,42982,1225710,VIC
459,11/1/2017,42982,43202,42761,43055,1443760,VIC
460,11/2/2017,43055,44084,42982,44084,1396970,VIC
461,11/3/2017,44010,44525,43349,44231,1227960,VIC
462,11/6/2017,44378,44672,44084,44451,1023210,VIC
463,11/7/2017,44672,45921,44304,45553,1645400,VIC
464,11/8/2017,47023,48199,45921,48125,2031740,VIC
465,11/9/2017,49595,51431,49227,50403,1902810,VIC
466,11/10/2017,49815,51431,47978,48492,2037660,VIC
467,11/13/2017,48492,50403,47978,50403,1213210,VIC
468,11/14/2017,50329,51064,49521,50403,1697460,VIC
469,11/15/2017,50403,51064,49448,50697,2415870,VIC
470,11/16/2017,49962,51358,49962,51358,1449350,VIC
471,11/17/2017,51578,52901,51358,52460,1572620,VIC
472,11/20/2017,52754,56060,52533,56060,1958970,VIC
473,11/21/2017,57309,59954,56207,56575,3764030,VIC
474,11/22/2017,56575,57897,54003,55840,1670670,VIC
475,11/23/2017,55840,57162,55252,56207,1302120,VIC
476,11/24/2017,56207,56207,54738,54738,858280,VIC
477,11/27/2017,54370,58411,52901,55840,2152690,VIC
478,11/28/2017,56942,57971,55840,55987,1786250,VIC
479,11/29/2017,56575,56575,55913,55987,1324620,VIC
480,11/30/2017,55987,56354,54738,54738,1728020,VIC
481,12/1/2017,54738,55399,54223,54811,966230,VIC
482,12/4/2017,55179,56722,54738,55913,1716220,VIC
483,12/5/2017,56575,57677,52019,53636,3682370,VIC
484,12/6/2017,54076,54076,51358,53636,2680770,VIC
485,12/7/2017,53268,54223,52166,52901,1010070,VIC
486,12/8/2017,52460,54003,51064,53636,1767290,VIC
487,12/11/2017,52901,53783,52166,52901,1057910,VIC
488,12/12/2017,53636,53709,50697,52313,1138470,VIC
489,12/13/2017,52680,53048,52093,52901,547600,VIC
490,12/14/2017,52827,53268,52166,52901,477210,VIC
491,12/15/2017,51946,52680,51505,51578,4185530,VIC
